locatie;UN;Product;batch;aantal;verdiep
HK00904;000098747722;H000025889;980305B171;21.760;04
HK00904;000098747722;H000025889;980305B171;23.450;04
HK00904;000098747722;H000025889;980305B171;21.800;04
HK00904;000098747722;H000025889;980305B171;.060;04
HK01003;000098747724;H000025889;980305B174;21.600;03
HK01003;000098747724;H000025889;980305B174;20.740;03
HK01003;000098747724;H000025889;980305B174;23.410;03
HK01003;000098747724;H000025889;980305B174;23.080;03
HK01003;000098747724;H000025889;980305B174;22.030;03
HK01003;000098747724;H000025889;980305B174;20.620;03
HK01003;000098747724;H000025889;980305B174;.060;03
HN01901;000098747731;H000025889;980305B231;23.580;01
HN01901;000098747731;H000025889;980305B231;20.130;01
HN01901;000098747731;H000025889;980305B231;19.840;01
HN01901;000098747731;H000025889;980305B231;22.230;01
HN01901;000098747731;H000025889;980305B231;22.480;01
HN01901;000098747731;H000025889;980305B231;23.350;01
HN01901;000098747731;H000025889;980305B231;.060;01
HK01005;000098766962;H000025889;980305B170;22.950;05
HK01005;000098766962;H000025889;980305B170;22.170;05
HK01005;000098766962;H000025889;980305B170;22.720;05
HK01005;000098766962;H000025889;980305B170;23.680;05
HK01005;000098766962;H000025889;980305B170;23.480;05
HK01005;000098766962;H000025889;980305B170;23.160;05
HK01004;000098747721;H000025889;980305B170;18.410;04
HK01004;000098747721;H000025889;980305B170;23.780;04
HK01004;000098747721;H000025889;980305B170;22.380;04
HK01004;000098747721;H000025889;980305B170;22.740;04
HK01004;000098747721;H000025889;980305B170;22.730;04
HK01004;000098747721;H000025889;980305B170;22.510;04
HK01004;000098747721;H000025889;980305B170;.060;04
HL04602;000098767042;H000025889;980305B167;23.740;02
HL04602;000098767042;H000025889;980305B167;21.700;02
HL04602;000098767042;H000025889;980305B167;20.980;02
HL04602;000098767042;H000025889;980305B167;23.000;02
HL04602;000098767042;H000025889;980305B167;21.350;02
HL04602;000098767042;H000025889;980305B167;21.640;02
HL04902;000098747723;H000025889;980305B172;23.030;02
HL04902;000098747723;H000025889;980305B172;22.640;02
HL04902;000098747723;H000025889;980305B172;22.480;02
HL04902;000098747723;H000025889;980305B172;23.400;02
HL04902;000098747723;H000025889;980305B172;23.480;02
HL04902;000098747723;H000025889;980305B172;23.820;02
HK00206;000098766959;H000025889;980305B172;22.690;06
HK00206;000098766959;H000025889;980305B172;23.470;06
HK00206;000098766959;H000025889;980305B172;22.040;06
HK00206;000098766959;H000025889;980305B172;22.780;06
HK00206;000098766959;H000025889;980305B172;23.080;06
HK00206;000098766959;H000025889;980305B172;23.120;06
HK00206;000098766959;H000025889;980305B172;.060;06
HK00304;000098747719;H000025889;980305B167;22.830;04
HK00304;000098747719;H000025889;980305B167;21.340;04
HK00304;000098747719;H000025889;980305B167;21.340;04
HK00304;000098747719;H000025889;980305B167;22.090;04
HK00304;000098747719;H000025889;980305B167;23.420;04
HK00304;000098747719;H000025889;980305B167;22.080;04
HK00304;000098747719;H000025889;980305B167;.060;04
HK00305;000098747725;H000025889;980305B175;.060;05
HK00305;000098747725;H000025889;980305B175;22.090;05
HK00305;000098747725;H000025889;980305B175;23.850;05
HK00305;000098747725;H000025889;980305B175;24.200;05
HK00305;000098747725;H000025889;980305B175;22.480;05
HK00305;000098747725;H000025889;980305B175;23.960;05
HK00305;000098747725;H000025889;980305B175;22.940;05
HK00402;000098766957;H000025889;980305B175;21.820;02
HK00402;000098766957;H000025889;980305B175;21.450;02
HK00402;000098766957;H000025889;980305B175;22.650;02
HK00402;000098766957;H000025889;980305B175;24.010;02
HK00402;000098766957;H000025889;980305B175;22.250;02
HK00402;000098766957;H000025889;980305B175;23.540;02
HN01905;000098778089;H000025889;980305B268;21.650;05
HN01905;000098778089;H000025889;980305B268;21.150;05
HN01905;000098778089;H000025889;980305B268;21.870;05
HN01905;000098778089;H000025889;980305B268;24.440;05
HN01905;000098778089;H000025889;980305B268;22.670;05
HN01905;000098778089;H000025889;980305B268;21.830;05
HN02203;000098778084;H000025889;980305B263;23.900;03
HN02203;000098778084;H000025889;980305B263;23.370;03
HN02203;000098778084;H000025889;980305B263;24.710;03
HN02203;000098778084;H000025889;980305B263;22.270;03
HN02203;000098778084;H000025889;980305B263;20.390;03
HN02203;000098778084;H000025889;980305B263;21.220;03
HN02001;000098778078;H000025889;980305B251;.060;01
HN02001;000098778078;H000025889;980305B251;21.200;01
HN02001;000098778078;H000025889;980305B251;23.080;01
HN02001;000098778078;H000025889;980305B251;18.000;01
HN02103;000098778088;H000025889;980305B268;.060;03
HN02103;000098778088;H000025889;980305B268;19.090;03
HN02103;000098778088;H000025889;980305B268;20.190;03
HN02103;000098778088;H000025889;980305B268;21.920;03
HN02103;000098778088;H000025889;980305B268;21.380;03
HN02103;000098778088;H000025889;980305B268;22.470;03
HN02103;000098778088;H000025889;980305B268;21.900;03
HN02104;000098778080;H000025889;980305B254;.060;04
HN02104;000098778080;H000025889;980305B254;22.520;04
HN02104;000098778080;H000025889;980305B254;24.400;04
HN02104;000098778080;H000025889;980305B254;21.310;04
HN02104;000098778080;H000025889;980305B254;16.750;04
HN02104;000098778080;H000025889;980305B254;24.290;04
HN02104;000098778080;H000025889;980305B254;23.600;04
HN02205;000098749337;H000025889;980305B259;22.390;05
HN02205;000098749337;H000025889;980305B259;20.510;05
HN02205;000098749337;H000025889;980305B259;21.610;05
HN02205;000098749337;H000025889;980305B259;21.830;05
HN02205;000098749337;H000025889;980305B259;22.630;05
HN02205;000098749337;H000025889;980305B259;21.360;05
HN02305;000098778085;H000025889;980305B263;.060;05
HN02305;000098778085;H000025889;980305B263;21.720;05
HN02305;000098778085;H000025889;980305B263;24.150;05
HN02305;000098778085;H000025889;980305B263;16.350;05
HN02305;000098778085;H000025889;980305B263;22.010;05
HN02603;000098778074;H000025889;980305B246;22.350;03
HN02603;000098778074;H000025889;980305B246;22.850;03
HN02603;000098778074;H000025889;980305B246;22.850;03
HN02603;000098778074;H000025889;980305B246;21.920;03
HN02603;000098778074;H000025889;980305B246;22.510;03
HN02603;000098778074;H000025889;980305B246;23.390;03
HN02404;000098778060;H000025889;980305B241;20.370;04
HN02404;000098778060;H000025889;980305B241;21.410;04
HN02404;000098778060;H000025889;980305B241;21.650;04
HN02404;000098778060;H000025889;980305B241;22.590;04
HN02404;000098778060;H000025889;980305B241;21.850;04
HN02404;000098778060;H000025889;980305B241;21.990;04
HN02404;000098778060;H000025889;980305B241;.060;04
HN02605;000098778094;H000025889;980305B371;22.720;05
HN02605;000098778094;H000025889;980305B371;22.680;05
HN02605;000098778094;H000025889;980305B371;22.930;05
HN02605;000098778094;H000025889;980305B371;23.730;05
HN02605;000098778094;H000025889;980305B371;22.410;05
HN02605;000098778094;H000025889;980305B371;24.150;05
HN02703;000098778079;H000025889;980305B251;21.000;03
HN02703;000098778079;H000025889;980305B251;22.390;03
HN02703;000098778079;H000025889;980305B251;24.260;03
HN02703;000098778079;H000025889;980305B251;21.880;03
HN02703;000098778079;H000025889;980305B251;24.680;03
HN02703;000098778079;H000025889;980305B251;23.510;03
HN02705;000098778087;H000025889;980305B266;20.820;05
HN02705;000098778087;H000025889;980305B266;23.140;05
HN02705;000098778087;H000025889;980305B266;21.740;05
HN02705;000098778087;H000025889;980305B266;17.400;05
HN02705;000098778087;H000025889;980305B266;23.290;05
HN02705;000098778087;H000025889;980305B266;22.100;05
HN02705;000098778087;H000025889;980305B266;.060;05
HN02803;000098778086;H000025889;980305B266;22.970;03
HN02803;000098778086;H000025889;980305B266;21.210;03
HN02803;000098778086;H000025889;980305B266;21.120;03
HN02803;000098778086;H000025889;980305B266;22.020;03
HN02803;000098778086;H000025889;980305B266;21.620;03
HN02803;000098778086;H000025889;980305B266;23.020;03
HN02504;000098749333;H000025889;980305B248;23.150;04
HN02504;000098749333;H000025889;980305B248;23.230;04
HN02504;000098749333;H000025889;980305B248;21.490;04
HN02504;000098749333;H000025889;980305B248;23.090;04
HN02504;000098749333;H000025889;980305B248;22.090;04
HN02504;000098749333;H000025889;980305B248;21.070;04
HN02405;000098778077;H000025889;980305B248;22.060;05
HN02405;000098778077;H000025889;980305B248;22.880;05
HN02405;000098778077;H000025889;980305B248;23.350;05
HN02405;000098778077;H000025889;980305B248;23.380;05
HN02405;000098778077;H000025889;980305B248;22.020;05
HN02405;000098778077;H000025889;980305B248;24.700;05
HN02405;000098778077;H000025889;980305B248;.060;05
HN02304;000098778057;H000025889;980305B236;.060;04
HN02304;000098778057;H000025889;980305B236;22.650;04
HN02304;000098778057;H000025889;980305B236;21.900;04
HN02304;000098778057;H000025889;980305B236;11.300;04
HN02304;000098778057;H000025889;980305B236;22.210;04
HN02304;000098778057;H000025889;980305B236;22.360;04
HN02304;000098778057;H000025889;980305B236;22.520;04
HN02005;000098778095;H000025889;980305B371;21.710;05
HN02005;000098778095;H000025889;980305B371;.060;05
HN02005;000098778095;H000025889;980305B371;23.010;05
HN02005;000098778095;H000025889;980305B371;21.770;05
HN02005;000098778095;H000025889;980305B371;22.250;05
HN02005;000098778095;H000025889;980305B371;22.970;05
HN02005;000098778095;H000025889;980305B371;22.400;05
HN02105;000098778081;H000025889;980305B254;21.420;05
HN02105;000098778081;H000025889;980305B254;21.540;05
HN02105;000098778081;H000025889;980305B254;23.640;05
HN02105;000098778081;H000025889;980305B254;23.150;05
HN02105;000098778081;H000025889;980305B254;23.180;05
HN02105;000098778081;H000025889;980305B254;22.130;05
HN02004;000098778092;H000025889;980305B370;24.590;04
HN02004;000098778092;H000025889;980305B370;23.670;04
HN02004;000098778092;H000025889;980305B370;22.430;04
HN02004;000098778092;H000025889;980305B370;24.870;04
HN02004;000098778092;H000025889;980305B370;21.960;04
HN02004;000098778092;H000025889;980305B370;24.210;04
HN02002;000098778083;H000025889;980305B259;.060;02
HN02002;000098778083;H000025889;980305B259;22.400;02
HN02002;000098778083;H000025889;980305B259;22.690;02
HN01904;000098778082;H000025889;980305B259;21.960;04
HN01904;000098778082;H000025889;980305B259;19.990;04
HN01904;000098778082;H000025889;980305B259;22.800;04
HN02204;000098778056;H000025889;980305B236;23.030;04
HN02204;000098778056;H000025889;980305B236;22.330;04
HN02204;000098778056;H000025889;980305B236;23.290;04
HN02204;000098778056;H000025889;980305B236;23.320;04
HN02204;000098778056;H000025889;980305B236;24.570;04
HN02204;000098778056;H000025889;980305B236;22.870;04
HN02704;000098778061;H000025889;980305B241;22.760;04
HN02704;000098778061;H000025889;980305B241;22.930;04
HN02704;000098778061;H000025889;980305B241;21.560;04
HN02704;000098778061;H000025889;980305B241;22.950;04
HN02704;000098778061;H000025889;980305B241;23.380;04
HN02704;000098778061;H000025889;980305B241;22.780;04
HN02503;000098783889;H000025889;980305B246;20.180;03
HN02503;000098783889;H000025889;980305B246;20.720;03
HN02503;000098783889;H000025889;980305B246;21.630;03
HN02503;000098783889;H000025889;980305B246;22.790;03
HN02503;000098783889;H000025889;980305B246;23.740;03
HN02503;000098783889;H000025889;980305B246;20.610;03
HN02503;000098783889;H000025889;980305B246;.060;03
HN02003;000098778091;H000025889;980305B370;24.870;03
HN02003;000098778091;H000025889;980305B370;21.020;03
HN02003;000098778091;H000025889;980305B370;21.720;03
HN02003;000098778091;H000025889;980305B370;16.820;03
HN02003;000098778091;H000025889;980305B370;20.660;03
HN02003;000098778091;H000025889;980305B370;22.910;03
HN02003;000098778091;H000025889;980305B370;.060;03
HN02303;000098778067;H000025889;980305B243;21.310;03
HN02303;000098778067;H000025889;980305B243;20.810;03
HN02303;000098778067;H000025889;980305B243;21.900;03
HN02303;000098778067;H000025889;980305B243;21.020;03
HN02303;000098778067;H000025889;980305B243;21.420;03
HN02303;000098778067;H000025889;980305B243;22.740;03
HN02403;000098778068;H000025889;980305B243;20.810;03
HN02403;000098778068;H000025889;980305B243;24.870;03
HN02403;000098778068;H000025889;980305B243;21.790;03
HN02403;000098778068;H000025889;980305B243;24.230;03
HN02403;000098778068;H000025889;980305B243;22.880;03
HN02403;000098778068;H000025889;980305B243;24.140;03
HN02403;000098778068;H000025889;980305B243;.060;03
HN02505;000098778058;H000025889;980305B239;22.370;05
HN02505;000098778058;H000025889;980305B239;24.810;05
HN02505;000098778058;H000025889;980305B239;23.230;05
HN02505;000098778058;H000025889;980305B239;20.420;05
HN02505;000098778058;H000025889;980305B239;23.420;05
HN02505;000098778058;H000025889;980305B239;12.580;05
HN02505;000098778058;H000025889;980305B239;.060;05
HN02604;000098793711;H000025889;980305B239;21.110;04
HN02604;000098793711;H000025889;980305B239;24.700;04
HN02604;000098793711;H000025889;980305B239;24.510;04
HN02604;000098793711;H000025889;980305B239;24.150;04
HN02604;000098793711;H000025889;980305B239;22.640;04
HN02604;000098793711;H000025889;980305B239;21.180;04
HO06206;000098921789;H000025889;980305A190;21.480;06
HO06206;000098921789;H000025889;980305A190;23.780;06
HO06206;000098921789;H000025889;980305A190;.060;06
HO06206;000098921789;H000025889;980305A190;24.510;06
HO06206;000098921789;H000025889;980305A190;21.560;06
HO06303;000098921787;H000025889;980305A187;21.870;03
HO06303;000098921787;H000025889;980305A187;21.960;03
HO06303;000098921787;H000025889;980305A187;22.390;03
HO06303;000098921787;H000025889;980305A187;23.480;03
HO06303;000098921787;H000025889;980305A187;22.870;03
HO06303;000098921787;H000025889;980305A187;21.170;03
HO06305;000098921790;H000025889;980305A191;24.000;05
HO06305;000098921790;H000025889;980305A191;23.370;05
HO06305;000098921790;H000025889;980305A191;22.470;05
HO06305;000098921790;H000025889;980305A191;19.530;05
HO06305;000098921790;H000025889;980305A191;22.880;05
HO06305;000098921790;H000025889;980305A191;21.730;05
HO06304;000098921788;H000025889;980305A188;22.030;04
HO06304;000098921788;H000025889;980305A188;22.240;04
HO06304;000098921788;H000025889;980305A188;23.230;04
HO06304;000098921788;H000025889;980305A188;22.540;04
HO06304;000098921788;H000025889;980305A188;22.440;04
HO06304;000098921788;H000025889;980305A188;24.530;04
HO06304;000098921788;H000025889;980305A188;.060;04
HO06205;000098921791;H000025889;980305A192;21.280;05
HO06205;000098921791;H000025889;980305A192;22.870;05
HO06205;000098921791;H000025889;980305A192;23.100;05
HO06205;000098921791;H000025889;980305A192;21.860;05
HO06205;000098921791;H000025889;980305A192;21.200;05
HO06205;000098921791;H000025889;980305A192;24.630;05
HO06204;000098921786;H000025889;980305A186;21.510;04
HO06204;000098921786;H000025889;980305A186;24.340;04
HO06204;000098921786;H000025889;980305A186;21.290;04
HO06204;000098921786;H000025889;980305A186;23.920;04
HO06204;000098921786;H000025889;980305A186;23.020;04
HO06204;000098921786;H000025889;980305A186;20.640;04
HO06203;000098921793;H000025889;980305A195;22.620;03
HO06203;000098921793;H000025889;980305A195;23.420;03
HO06203;000098921793;H000025889;980305A195;16.180;03
HO06203;000098921793;H000025889;980305A195;.060;03
HO06203;000098921793;H000025889;980305A195;21.610;03
HO06203;000098921793;H000025889;980305A195;23.050;03
HO06203;000098921793;H000025889;980305A195;22.290;03
HM00801;000098921794;H000025889;980305A196;21.760;01
HO06202;000098924191;H000025889;980305A187;21.000;02
HO06202;000098924191;H000025889;980305A187;22.800;02
HO06202;000098924191;H000025889;980305A187;22.560;02
HO06202;000098924191;H000025889;980305A187;19.480;02
HO06202;000098924191;H000025889;980305A187;21.450;02
HO06202;000098924191;H000025889;980305A187;23.960;02
HO06202;000098924191;H000025889;980305A187;.060;02
HO06105;000098924337;H000025889;980305A191;21.540;05
HO06105;000098924337;H000025889;980305A191;23.140;05
HO06105;000098924337;H000025889;980305A191;23.730;05
HO06105;000098924337;H000025889;980305A191;.060;05
HO06105;000098924337;H000025889;980305A191;22.020;05
HO06105;000098924337;H000025889;980305A191;23.240;05
HO06105;000098924337;H000025889;980305A191;21.680;05
